timestamp,ecg,session,source_file
11:14:07.267106,0,baseline,baseline.csv
11:14:07.267106,30,baseline,baseline.csv
11:14:07.267106,7680,baseline,baseline.csv
11:14:07.267106,0,baseline,baseline.csv
11:14:07.267106,30,baseline,baseline.csv
11:14:07.267106,7168,baseline,baseline.csv
11:14:07.267106,0,baseline,baseline.csv
11:14:07.267106,30,baseline,baseline.csv
11:14:07.267106,10240,baseline,baseline.csv
11:14:07.267106,0,baseline,baseline.csv
11:14:07.267106,52,baseline,baseline.csv
11:14:07.267106,15104,baseline,baseline.csv
11:14:07.267106,0,baseline,baseline.csv
11:14:07.267106,66,baseline,baseline.csv
11:14:07.267106,15616,baseline,baseline.csv
11:14:07.267106,0,baseline,baseline.csv
11:14:07.267106,42,baseline,baseline.csv
11:14:07.267106,7680,baseline,baseline.csv
11:14:07.267106,0,baseline,baseline.csv
11:14:07.267106,28,baseline,baseline.csv
11:14:07.267106,7680,baseline,baseline.csv
11:14:07.267106,0,baseline,baseline.csv
11:14:07.267106,30,baseline,baseline.csv
11:14:07.267106,7168,baseline,baseline.csv
11:14:07.267106,0,baseline,baseline.csv
11:14:07.267106,21,baseline,baseline.csv
11:14:07.267106,4864,baseline,baseline.csv
11:14:07.267106,0,baseline,baseline.csv
11:14:07.267106,21,baseline,baseline.csv
11:14:07.267106,5376,baseline,baseline.csv
11:14:07.267106,0,baseline,baseline.csv
11:14:07.267106,52,baseline,baseline.csv
11:14:07.267106,-9472,baseline,baseline.csv
11:14:07.267106,0,baseline,baseline.csv
11:14:07.267106,505,baseline,baseline.csv
11:14:07.267106,-3072,baseline,baseline.csv
11:14:07.267106,1,baseline,baseline.csv
11:14:07.267106,-178,baseline,baseline.csv
11:14:07.267106,32511,baseline,baseline.csv
11:14:07.267106,-5,baseline,baseline.csv
11:14:07.267106,-1459,baseline,baseline.csv
11:14:07.267106,-19713,baseline,baseline.csv
11:14:07.267106,-4,baseline,baseline.csv
11:14:07.267106,-219,baseline,baseline.csv
11:14:07.267106,-13569,baseline,baseline.csv
11:14:07.267106,-1,baseline,baseline.csv
11:14:07.267106,66,baseline,baseline.csv
11:14:07.267106,-8960,baseline,baseline.csv
11:14:07.267106,0,baseline,baseline.csv
11:14:07.267106,207,baseline,baseline.csv
11:14:07.267106,-23040,baseline,baseline.csv
11:14:07.267106,0,baseline,baseline.csv
11:14:07.267106,193,baseline,baseline.csv
11:14:07.267106,-16896,baseline,baseline.csv
11:14:07.267106,0,baseline,baseline.csv
11:14:07.267106,169,baseline,baseline.csv
11:14:07.267106,-20992,baseline,baseline.csv
11:14:07.267106,0,baseline,baseline.csv
11:14:07.267106,174,baseline,baseline.csv
11:14:07.267106,-23040,baseline,baseline.csv
11:14:07.267106,0,baseline,baseline.csv
11:14:07.267106,164,baseline,baseline.csv
11:14:07.267106,-24064,baseline,baseline.csv
11:14:07.267106,0,baseline,baseline.csv
11:14:07.267106,157,baseline,baseline.csv
11:14:07.267106,-25344,baseline,baseline.csv
11:14:07.267106,0,baseline,baseline.csv
11:14:07.267106,154,baseline,baseline.csv
11:14:07.267106,-28928,baseline,baseline.csv
11:14:07.267106,0,baseline,baseline.csv
11:14:07.267106,128,baseline,baseline.csv
11:14:07.267106,28672,baseline,baseline.csv
11:14:07.267106,0,baseline,baseline.csv
11:14:07.267106,88,baseline,baseline.csv
11:14:07.867612,66,baseline,baseline.csv
11:14:07.867612,12032,baseline,baseline.csv
11:14:07.867612,0,baseline,baseline.csv
11:14:07.867612,35,baseline,baseline.csv
11:14:07.867612,8448,baseline,baseline.csv
11:14:07.867612,0,baseline,baseline.csv
11:14:07.867612,40,baseline,baseline.csv
11:14:07.867612,13824,baseline,baseline.csv
11:14:07.867612,0,baseline,baseline.csv
11:14:07.867612,71,baseline,baseline.csv
11:14:07.867612,21760,baseline,baseline.csv
11:14:07.867612,0,baseline,baseline.csv
11:14:07.867612,95,baseline,baseline.csv
11:14:07.867612,22528,baseline,baseline.csv
11:14:07.867612,0,baseline,baseline.csv
11:14:07.867612,78,baseline,baseline.csv
11:14:07.867612,19968,baseline,baseline.csv
11:14:07.867612,0,baseline,baseline.csv
11:14:07.867612,76,baseline,baseline.csv
11:14:07.867612,18176,baseline,baseline.csv
11:14:07.867612,0,baseline,baseline.csv
11:14:07.867612,73,baseline,baseline.csv
11:14:07.867612,18688,baseline,baseline.csv
11:14:07.867612,0,baseline,baseline.csv
11:14:07.867612,76,baseline,baseline.csv
11:14:07.867612,20736,baseline,baseline.csv
11:14:07.867612,0,baseline,baseline.csv
11:14:07.867612,81,baseline,baseline.csv
11:14:07.867612,19456,baseline,baseline.csv
11:14:07.867612,0,baseline,baseline.csv
11:14:07.867612,73,baseline,baseline.csv
11:14:07.867612,18176,baseline,baseline.csv
11:14:07.867612,0,baseline,baseline.csv
11:14:07.867612,69,baseline,baseline.csv
11:14:07.867612,16384,baseline,baseline.csv
11:14:07.867612,0,baseline,baseline.csv
11:14:07.867612,61,baseline,baseline.csv
11:14:07.867612,14592,baseline,baseline.csv
11:14:07.867612,0,baseline,baseline.csv
11:14:07.867612,54,baseline,baseline.csv
11:14:07.867612,12800,baseline,baseline.csv
11:14:07.867612,0,baseline,baseline.csv
11:14:07.867612,47,baseline,baseline.csv
11:14:07.867612,11520,baseline,baseline.csv
11:14:07.867612,0,baseline,baseline.csv
11:14:07.867612,42,baseline,baseline.csv
11:14:07.867612,10752,baseline,baseline.csv
11:14:07.867612,0,baseline,baseline.csv
11:14:07.867612,45,baseline,baseline.csv
11:14:07.867612,10752,baseline,baseline.csv
11:14:07.867612,0,baseline,baseline.csv
11:14:07.867612,38,baseline,baseline.csv
11:14:07.867612,9728,baseline,baseline.csv
11:14:07.867612,0,baseline,baseline.csv
11:14:07.867612,42,baseline,baseline.csv
11:14:07.867612,12800,baseline,baseline.csv
11:14:07.867612,0,baseline,baseline.csv
11:14:07.867612,66,baseline,baseline.csv
11:14:07.867612,18176,baseline,baseline.csv
11:14:07.867612,0,baseline,baseline.csv
11:14:07.867612,42,baseline,baseline.csv
11:14:07.867612,10752,baseline,baseline.csv
11:14:07.867612,0,baseline,baseline.csv
11:14:07.867612,69,baseline,baseline.csv
11:14:07.867612,15616,baseline,baseline.csv
11:14:07.867612,0,baseline,baseline.csv
11:14:07.867612,38,baseline,baseline.csv
11:14:07.867612,8960,baseline,baseline.csv
11:14:07.867612,0,baseline,baseline.csv
11:14:07.867612,38,baseline,baseline.csv
11:14:07.867612,8960,baseline,baseline.csv
11:14:07.867612,0,baseline,baseline.csv
11:14:07.867612,33,baseline,baseline.csv
11:14:07.867612,7168,baseline,baseline.csv
11:14:07.867612,0,baseline,baseline.csv
11:14:07.867612,23,baseline,baseline.csv
11:14:07.867612,5888,baseline,baseline.csv
11:14:07.867612,0,baseline,baseline.csv
11:14:07.867612,28,baseline,baseline.csv
11:14:07.867612,8960,baseline,baseline.csv
11:14:07.867612,0,baseline,baseline.csv
11:14:07.867612,114,baseline,baseline.csv
11:14:07.867612,27648,baseline,baseline.csv
11:14:07.867612,1,baseline,baseline.csv
11:14:07.867612,574,baseline,baseline.csv
11:14:07.867612,-10240,baseline,baseline.csv
11:14:07.867612,0,baseline,baseline.csv
11:14:07.867612,-765,baseline,baseline.csv
11:14:07.867612,-11777,baseline,baseline.csv
11:14:07.867612,-7,baseline,baseline.csv
11:14:07.867612,-1411,baseline,baseline.csv
11:14:07.867612,-19969,baseline,baseline.csv
11:14:07.867612,-3,baseline,baseline.csv
11:14:07.867612,-95,baseline,baseline.csv
11:14:07.867612,11007,baseline,baseline.csv
11:14:07.867612,0,baseline,baseline.csv
11:14:07.867612,207,baseline,baseline.csv
11:14:07.867612,3840,baseline,baseline.csv
11:14:07.867612,1,baseline,baseline.csv
11:14:07.867612,216,baseline,baseline.csv
11:14:07.867612,-8192,baseline,baseline.csv
11:14:07.867612,0,baseline,baseline.csv
11:14:07.867612,243,baseline,baseline.csv
11:14:07.867612,-11264,baseline,baseline.csv
11:14:07.867612,0,baseline,baseline.csv
11:14:07.867612,195,baseline,baseline.csv
11:14:07.867612,-15104,baseline,baseline.csv
11:14:07.867612,0,baseline,baseline.csv
11:14:07.867612,193,baseline,baseline.csv
11:14:08.513331,188,baseline,baseline.csv
11:14:08.513331,-17408,baseline,baseline.csv
11:14:08.513331,0,baseline,baseline.csv
11:14:08.513331,185,baseline,baseline.csv
11:14:08.513331,-18688,baseline,baseline.csv
11:14:08.513331,0,baseline,baseline.csv
11:14:08.513331,181,baseline,baseline.csv
11:14:08.513331,-19968,baseline,baseline.csv
11:14:08.513331,0,baseline,baseline.csv
11:14:08.513331,169,baseline,baseline.csv
11:14:08.513331,-26624,baseline,baseline.csv
11:14:08.513331,0,baseline,baseline.csv
11:14:08.513331,128,baseline,baseline.csv
11:14:08.513331,27392,baseline,baseline.csv
11:14:08.513331,0,baseline,baseline.csv
11:14:08.513331,88,baseline,baseline.csv
11:14:08.513331,18688,baseline,baseline.csv
11:14:08.513331,0,baseline,baseline.csv
11:14:08.513331,73,baseline,baseline.csv
11:14:08.513331,21248,baseline,baseline.csv
11:14:08.513331,0,baseline,baseline.csv
11:14:08.513331,90,baseline,baseline.csv
11:14:08.513331,24832,baseline,baseline.csv
11:14:08.513331,0,baseline,baseline.csv
11:14:08.513331,100,baseline,baseline.csv
11:14:08.513331,25600,baseline,baseline.csv
11:14:08.513331,0,baseline,baseline.csv
11:14:08.513331,97,baseline,baseline.csv
11:14:08.513331,24320,baseline,baseline.csv
11:14:08.513331,0,baseline,baseline.csv
11:14:08.513331,90,baseline,baseline.csv
11:14:08.513331,22528,baseline,baseline.csv
11:14:08.513331,0,baseline,baseline.csv
11:14:08.513331,81,baseline,baseline.csv
11:14:08.513331,19456,baseline,baseline.csv
11:14:08.513331,0,baseline,baseline.csv
11:14:08.513331,73,baseline,baseline.csv
11:14:08.513331,19456,baseline,baseline.csv
11:14:08.513331,0,baseline,baseline.csv
11:14:08.513331,76,baseline,baseline.csv
11:14:08.513331,19456,baseline,baseline.csv
11:14:08.513331,0,baseline,baseline.csv
11:14:08.513331,76,baseline,baseline.csv
11:14:08.513331,18688,baseline,baseline.csv
11:14:08.513331,0,baseline,baseline.csv
11:14:08.513331,73,baseline,baseline.csv
11:14:08.513331,18688,baseline,baseline.csv
11:14:08.513331,0,baseline,baseline.csv
11:14:08.513331,71,baseline,baseline.csv
11:14:08.513331,16896,baseline,baseline.csv
11:14:08.513331,0,baseline,baseline.csv
11:14:08.513331,64,baseline,baseline.csv
11:14:08.513331,14592,baseline,baseline.csv
11:14:08.513331,0,baseline,baseline.csv
11:14:08.513331,52,baseline,baseline.csv
11:14:08.513331,12800,baseline,baseline.csv
11:14:08.513331,0,baseline,baseline.csv
11:14:08.513331,45,baseline,baseline.csv
11:14:08.513331,11520,baseline,baseline.csv
11:14:08.513331,0,baseline,baseline.csv
11:14:08.513331,42,baseline,baseline.csv
11:14:08.513331,9728,baseline,baseline.csv
11:14:08.513331,0,baseline,baseline.csv
11:14:08.513331,35,baseline,baseline.csv
11:14:08.513331,10752,baseline,baseline.csv
11:14:08.513331,0,baseline,baseline.csv
11:14:08.513331,54,baseline,baseline.csv
11:14:08.513331,16896,baseline,baseline.csv
11:14:08.513331,0,baseline,baseline.csv
11:14:08.513331,71,baseline,baseline.csv
11:14:08.513331,17664,baseline,baseline.csv
11:14:08.513331,0,baseline,baseline.csv
11:14:08.513331,57,baseline,baseline.csv
11:14:08.513331,10240,baseline,baseline.csv
11:14:08.513331,0,baseline,baseline.csv
11:14:08.513331,30,baseline,baseline.csv
11:14:08.513331,8960,baseline,baseline.csv
11:14:08.513331,0,baseline,baseline.csv
11:14:08.513331,38,baseline,baseline.csv
11:14:08.513331,7168,baseline,baseline.csv
11:14:08.513331,0,baseline,baseline.csv
11:14:08.513331,21,baseline,baseline.csv
11:14:08.513331,5376,baseline,baseline.csv
11:14:08.513331,0,baseline,baseline.csv
11:14:08.513331,19,baseline,baseline.csv
11:14:08.513331,4864,baseline,baseline.csv
11:14:08.513331,0,baseline,baseline.csv
11:14:08.513331,45,baseline,baseline.csv
11:14:08.513331,-13824,baseline,baseline.csv
11:14:08.513331,0,baseline,baseline.csv
11:14:08.513331,488,baseline,baseline.csv
11:14:08.513331,-9216,baseline,baseline.csv
11:14:08.513331,1,baseline,baseline.csv
11:14:08.513331,-245,baseline,baseline.csv
11:14:08.513331,-3329,baseline,baseline.csv
11:14:08.513331,-6,baseline,baseline.csv
11:14:08.513331,-1669,baseline,baseline.csv
11:14:08.513331,-7169,baseline,baseline.csv
11:14:08.513331,-5,baseline,baseline.csv
11:14:08.513331,-300,baseline,baseline.csv
11:14:08.513331,-2561,baseline,baseline.csv
11:14:08.513331,-1,baseline,baseline.csv
11:14:08.513331,126,baseline,baseline.csv
11:14:08.513331,-1024,baseline,baseline.csv
11:14:08.513331,0,baseline,baseline.csv
11:14:08.513331,236,baseline,baseline.csv
11:14:08.513331,-14336,baseline,baseline.csv
11:14:08.513331,0,baseline,baseline.csv
11:14:08.513331,224,baseline,baseline.csv
11:14:08.967823,216,baseline,baseline.csv
11:14:08.967823,-15104,baseline,baseline.csv
11:14:08.967823,0,baseline,baseline.csv
11:14:08.967823,202,baseline,baseline.csv
11:14:08.967823,-13824,baseline,baseline.csv
11:14:08.967823,0,baseline,baseline.csv
11:14:08.967823,185,baseline,baseline.csv
11:14:08.967823,-17408,baseline,baseline.csv
11:14:08.967823,0,baseline,baseline.csv
11:14:08.967823,195,baseline,baseline.csv
11:14:08.967823,-16128,baseline,baseline.csv
11:14:08.967823,0,baseline,baseline.csv
11:14:08.967823,185,baseline,baseline.csv
11:14:08.967823,-18176,baseline,baseline.csv
11:14:08.967823,0,baseline,baseline.csv
11:14:08.967823,183,baseline,baseline.csv
11:14:08.967823,-20480,baseline,baseline.csv
11:14:08.967823,0,baseline,baseline.csv
11:14:08.967823,157,baseline,baseline.csv
11:14:08.967823,-31488,baseline,baseline.csv
11:14:08.967823,0,baseline,baseline.csv
11:14:08.967823,109,baseline,baseline.csv
11:14:08.967823,21248,baseline,baseline.csv
11:14:08.967823,0,baseline,baseline.csv
11:14:08.967823,69,baseline,baseline.csv
11:14:08.967823,19456,baseline,baseline.csv
11:14:08.967823,0,baseline,baseline.csv
11:14:08.967823,85,baseline,baseline.csv
11:14:08.967823,22528,baseline,baseline.csv
11:14:08.967823,0,baseline,baseline.csv
11:14:08.967823,90,baseline,baseline.csv
11:14:08.967823,23040,baseline,baseline.csv
11:14:08.967823,0,baseline,baseline.csv
11:14:08.967823,90,baseline,baseline.csv
11:14:08.967823,23040,baseline,baseline.csv
11:14:08.967823,0,baseline,baseline.csv
11:14:08.967823,85,baseline,baseline.csv
11:14:08.967823,18688,baseline,baseline.csv
11:14:08.967823,0,baseline,baseline.csv
11:14:08.967823,66,baseline,baseline.csv
11:14:08.967823,16896,baseline,baseline.csv
11:14:08.967823,0,baseline,baseline.csv
11:14:08.967823,64,baseline,baseline.csv
11:14:08.967823,16896,baseline,baseline.csv
11:14:08.967823,0,baseline,baseline.csv
11:14:08.967823,66,baseline,baseline.csv
11:14:08.967823,15616,baseline,baseline.csv
11:14:08.967823,0,baseline,baseline.csv
11:14:08.967823,59,baseline,baseline.csv
11:14:08.967823,16384,baseline,baseline.csv
11:14:08.967823,0,baseline,baseline.csv
11:14:08.967823,64,baseline,baseline.csv
11:14:08.967823,13824,baseline,baseline.csv
11:14:08.967823,0,baseline,baseline.csv
11:14:08.967823,54,baseline,baseline.csv
11:14:08.967823,14592,baseline,baseline.csv
11:14:08.967823,0,baseline,baseline.csv
11:14:08.967823,52,baseline,baseline.csv
11:14:08.967823,11520,baseline,baseline.csv
11:14:08.967823,0,baseline,baseline.csv
11:14:08.967823,42,baseline,baseline.csv
11:14:08.967823,10240,baseline,baseline.csv
11:14:08.967823,0,baseline,baseline.csv
11:14:08.967823,35,baseline,baseline.csv
11:14:08.967823,8960,baseline,baseline.csv
11:14:08.967823,0,baseline,baseline.csv
11:14:08.967823,35,baseline,baseline.csv
11:14:08.967823,11520,baseline,baseline.csv
11:14:08.967823,0,baseline,baseline.csv
11:14:08.967823,61,baseline,baseline.csv
11:14:08.967823,16896,baseline,baseline.csv
11:14:08.967823,0,baseline,baseline.csv
11:14:08.967823,61,baseline,baseline.csv
11:14:08.967823,14592,baseline,baseline.csv
11:14:08.967823,0,baseline,baseline.csv
11:14:08.967823,45,baseline,baseline.csv
11:14:08.967823,8448,baseline,baseline.csv
11:14:08.967823,0,baseline,baseline.csv
11:14:08.967823,33,baseline,baseline.csv
11:14:08.967823,9728,baseline,baseline.csv
11:14:08.967823,0,baseline,baseline.csv
11:14:08.967823,30,baseline,baseline.csv
11:14:08.967823,4864,baseline,baseline.csv
11:14:08.967823,0,baseline,baseline.csv
11:14:08.967823,16,baseline,baseline.csv
11:14:08.967823,2816,baseline,baseline.csv
11:14:08.967823,0,baseline,baseline.csv
11:14:08.967823,9,baseline,baseline.csv
11:14:08.967823,6656,baseline,baseline.csv
11:14:08.967823,0,baseline,baseline.csv
11:14:08.967823,135,baseline,baseline.csv
11:14:08.967823,-26880,baseline,baseline.csv
11:14:08.967823,1,baseline,baseline.csv
11:14:08.967823,548,baseline,baseline.csv
11:14:08.967823,15104,baseline,baseline.csv
11:14:08.967823,0,baseline,baseline.csv
11:14:08.967823,-932,baseline,baseline.csv
11:14:08.967823,5375,baseline,baseline.csv
11:14:08.967823,-6,baseline,baseline.csv
11:14:08.967823,-1103,baseline,baseline.csv
11:14:08.967823,-26369,baseline,baseline.csv
11:14:08.967823,-2,baseline,baseline.csv
11:14:08.967823,-61,baseline,baseline.csv
11:14:08.967823,9983,baseline,baseline.csv
11:14:08.967823,0,baseline,baseline.csv
11:14:08.967823,197,baseline,baseline.csv
11:14:08.967823,-8960,baseline,baseline.csv
11:14:08.967823,0,baseline,baseline.csv
11:14:08.967823,166,baseline,baseline.csv
11:14:09.517859,183,baseline,baseline.csv
11:14:09.517859,-16128,baseline,baseline.csv
11:14:09.517859,0,baseline,baseline.csv
11:14:09.517859,169,baseline,baseline.csv
11:14:09.517859,-23040,baseline,baseline.csv
11:14:09.517859,0,baseline,baseline.csv
11:14:09.517859,174,baseline,baseline.csv
11:14:09.517859,-24064,baseline,baseline.csv
11:14:09.517859,0,baseline,baseline.csv
11:14:09.517859,152,baseline,baseline.csv
11:14:09.517859,-26624,baseline,baseline.csv
11:14:09.517859,0,baseline,baseline.csv
11:14:09.517859,150,baseline,baseline.csv
11:14:09.517859,-26112,baseline,baseline.csv
11:14:09.517859,0,baseline,baseline.csv
11:14:09.517859,159,baseline,baseline.csv
11:14:09.517859,-27136,baseline,baseline.csv
11:14:09.517859,0,baseline,baseline.csv
11:14:09.517859,133,baseline,baseline.csv
11:14:09.517859,28672,baseline,baseline.csv
11:14:09.517859,0,baseline,baseline.csv
11:14:09.517859,88,baseline,baseline.csv
11:14:09.517859,17664,baseline,baseline.csv
11:14:09.517859,0,baseline,baseline.csv
11:14:09.517859,57,baseline,baseline.csv
11:14:09.517859,10752,baseline,baseline.csv
11:14:09.517859,0,baseline,baseline.csv
11:14:09.517859,38,baseline,baseline.csv
11:14:09.517859,12800,baseline,baseline.csv
11:14:09.517859,0,baseline,baseline.csv
11:14:09.517859,61,baseline,baseline.csv
11:14:09.517859,17664,baseline,baseline.csv
11:14:09.517859,0,baseline,baseline.csv
11:14:09.517859,76,baseline,baseline.csv
11:14:09.517859,19968,baseline,baseline.csv
11:14:09.517859,0,baseline,baseline.csv
11:14:09.517859,76,baseline,baseline.csv
11:14:09.517859,18688,baseline,baseline.csv
11:14:09.517859,0,baseline,baseline.csv
11:14:09.517859,73,baseline,baseline.csv
11:14:09.517859,18688,baseline,baseline.csv
11:14:09.517859,0,baseline,baseline.csv
11:14:09.517859,76,baseline,baseline.csv
11:14:09.517859,19456,baseline,baseline.csv
11:14:09.517859,0,baseline,baseline.csv
11:14:09.517859,76,baseline,baseline.csv
11:14:09.517859,19968,baseline,baseline.csv
11:14:09.517859,0,baseline,baseline.csv
11:14:09.517859,76,baseline,baseline.csv
11:14:09.517859,18688,baseline,baseline.csv
11:14:09.517859,0,baseline,baseline.csv
11:14:09.517859,69,baseline,baseline.csv
11:14:09.517859,16896,baseline,baseline.csv
11:14:09.517859,0,baseline,baseline.csv
11:14:09.517859,61,baseline,baseline.csv
11:14:09.517859,13824,baseline,baseline.csv
11:14:09.517859,0,baseline,baseline.csv
11:14:09.517859,50,baseline,baseline.csv
11:14:09.517859,11520,baseline,baseline.csv
11:14:09.517859,0,baseline,baseline.csv
11:14:09.517859,42,baseline,baseline.csv
11:14:09.517859,9728,baseline,baseline.csv
11:14:09.517859,0,baseline,baseline.csv
11:14:09.517859,38,baseline,baseline.csv
11:14:09.517859,9728,baseline,baseline.csv
11:14:09.517859,0,baseline,baseline.csv
11:14:09.517859,42,baseline,baseline.csv
11:14:09.517859,14592,baseline,baseline.csv
11:14:09.517859,0,baseline,baseline.csv
11:14:09.517859,66,baseline,baseline.csv
11:14:09.517859,16896,baseline,baseline.csv
11:14:09.517859,0,baseline,baseline.csv
11:14:09.517859,61,baseline,baseline.csv
11:14:09.517859,12800,baseline,baseline.csv
11:14:09.517859,0,baseline,baseline.csv
11:14:09.517859,38,baseline,baseline.csv
11:14:09.517859,9728,baseline,baseline.csv
11:14:09.517859,0,baseline,baseline.csv
11:14:09.517859,40,baseline,baseline.csv
11:14:09.517859,8448,baseline,baseline.csv
11:14:09.517859,0,baseline,baseline.csv
11:14:09.517859,21,baseline,baseline.csv
11:14:09.517859,4096,baseline,baseline.csv
11:14:09.517859,0,baseline,baseline.csv
11:14:09.517859,16,baseline,baseline.csv
11:14:09.517859,4096,baseline,baseline.csv
11:14:09.517859,0,baseline,baseline.csv
11:14:09.517859,26,baseline,baseline.csv
11:14:09.517859,26112,baseline,baseline.csv
11:14:09.517859,0,baseline,baseline.csv
11:14:09.517859,340,baseline,baseline.csv
11:14:09.517859,12288,baseline,baseline.csv
11:14:09.517859,2,baseline,baseline.csv
11:14:09.517859,252,baseline,baseline.csv
11:14:09.517859,19712,baseline,baseline.csv
11:14:09.517859,-3,baseline,baseline.csv
11:14:09.517859,-1485,baseline,baseline.csv
11:14:09.517859,-4097,baseline,baseline.csv
11:14:09.517859,-6,baseline,baseline.csv
11:14:09.517859,-512,baseline,baseline.csv
11:14:09.517859,-19201,baseline,baseline.csv
11:14:09.517859,-1,baseline,baseline.csv
11:14:09.517859,30,baseline,baseline.csv
11:14:09.517859,-18176,baseline,baseline.csv
11:14:09.517859,0,baseline,baseline.csv
11:14:09.517859,250,baseline,baseline.csv
11:14:09.517859,-16128,baseline,baseline.csv
11:14:09.517859,0,baseline,baseline.csv
11:14:09.517859,193,baseline,baseline.csv
11:14:10.214986,214,baseline,baseline.csv
11:14:10.214986,-15616,baseline,baseline.csv
11:14:10.214986,0,baseline,baseline.csv
11:14:10.214986,183,baseline,baseline.csv
11:14:10.214986,-17408,baseline,baseline.csv
11:14:10.214986,0,baseline,baseline.csv
11:14:10.214986,181,baseline,baseline.csv
11:14:10.214986,-20992,baseline,baseline.csv
11:14:10.214986,0,baseline,baseline.csv
11:14:10.214986,171,baseline,baseline.csv
11:14:10.214986,-20992,baseline,baseline.csv
11:14:10.214986,0,baseline,baseline.csv
11:14:10.214986,183,baseline,baseline.csv
11:14:10.214986,-17408,baseline,baseline.csv
11:14:10.214986,0,baseline,baseline.csv
11:14:10.214986,169,baseline,baseline.csv
11:14:10.214986,-25344,baseline,baseline.csv
11:14:10.214986,0,baseline,baseline.csv
11:14:10.214986,145,baseline,baseline.csv
11:14:10.214986,28672,baseline,baseline.csv
11:14:10.214986,0,baseline,baseline.csv
11:14:10.214986,83,baseline,baseline.csv
11:14:10.214986,19968,baseline,baseline.csv
11:14:10.214986,0,baseline,baseline.csv
11:14:10.214986,71,baseline,baseline.csv
11:14:10.214986,15104,baseline,baseline.csv
11:14:10.214986,0,baseline,baseline.csv
11:14:10.214986,61,baseline,baseline.csv
11:14:10.214986,19456,baseline,baseline.csv
11:14:10.214986,0,baseline,baseline.csv
11:14:10.214986,92,baseline,baseline.csv
11:14:10.214986,25600,baseline,baseline.csv
11:14:10.214986,0,baseline,baseline.csv
11:14:10.214986,95,baseline,baseline.csv
11:14:10.214986,23040,baseline,baseline.csv
11:14:10.214986,0,baseline,baseline.csv
11:14:10.214986,90,baseline,baseline.csv
11:14:10.214986,24320,baseline,baseline.csv
11:14:10.214986,0,baseline,baseline.csv
11:14:10.214986,95,baseline,baseline.csv
11:14:10.214986,23552,baseline,baseline.csv
11:14:10.214986,0,baseline,baseline.csv
11:14:10.214986,97,baseline,baseline.csv
11:14:10.214986,23552,baseline,baseline.csv
11:14:10.214986,0,baseline,baseline.csv
11:14:10.214986,85,baseline,baseline.csv
11:14:10.214986,22528,baseline,baseline.csv
11:14:10.214986,0,baseline,baseline.csv
11:14:10.214986,85,baseline,baseline.csv
11:14:10.214986,20736,baseline,baseline.csv
11:14:10.214986,0,baseline,baseline.csv
11:14:10.214986,78,baseline,baseline.csv
11:14:10.214986,21248,baseline,baseline.csv
11:14:10.214986,0,baseline,baseline.csv
11:14:10.214986,78,baseline,baseline.csv
11:14:10.214986,16896,baseline,baseline.csv
11:14:10.214986,0,baseline,baseline.csv
11:14:10.214986,66,baseline,baseline.csv
11:14:10.214986,16384,baseline,baseline.csv
11:14:10.214986,0,baseline,baseline.csv
11:14:10.214986,54,baseline,baseline.csv
11:14:10.214986,14592,baseline,baseline.csv
11:14:10.214986,0,baseline,baseline.csv
11:14:10.214986,59,baseline,baseline.csv
11:14:10.214986,15616,baseline,baseline.csv
11:14:10.214986,0,baseline,baseline.csv
11:14:10.214986,73,baseline,baseline.csv
11:14:10.214986,20736,baseline,baseline.csv
11:14:10.214986,0,baseline,baseline.csv
11:14:10.214986,73,baseline,baseline.csv
11:14:10.214986,15616,baseline,baseline.csv
11:14:10.214986,0,baseline,baseline.csv
11:14:10.214986,54,baseline,baseline.csv
11:14:10.214986,12032,baseline,baseline.csv
11:14:10.214986,0,baseline,baseline.csv
11:14:10.214986,47,baseline,baseline.csv
11:14:10.214986,13312,baseline,baseline.csv
11:14:10.214986,0,baseline,baseline.csv
11:14:10.214986,45,baseline,baseline.csv
11:14:10.214986,8448,baseline,baseline.csv
11:14:10.214986,0,baseline,baseline.csv
11:14:10.214986,35,baseline,baseline.csv
11:14:10.214986,10240,baseline,baseline.csv
11:14:10.214986,0,baseline,baseline.csv
11:14:10.214986,38,baseline,baseline.csv
11:14:10.214986,13824,baseline,baseline.csv
11:14:10.214986,0,baseline,baseline.csv
11:14:10.214986,188,baseline,baseline.csv
11:14:10.214986,-14592,baseline,baseline.csv
11:14:10.214986,1,baseline,baseline.csv
11:14:10.214986,495,baseline,baseline.csv
11:14:10.214986,-24320,baseline,baseline.csv
11:14:10.214986,-1,baseline,baseline.csv
11:14:10.214986,-1065,baseline,baseline.csv
11:14:10.214986,3583,baseline,baseline.csv
11:14:10.214986,-6,baseline,baseline.csv
11:14:10.214986,-994,baseline,baseline.csv
11:14:10.214986,5375,baseline,baseline.csv
11:14:10.214986,-1,baseline,baseline.csv
11:14:10.214986,11,baseline,baseline.csv
11:14:10.214986,22528,baseline,baseline.csv
11:14:10.214986,0,baseline,baseline.csv
11:14:10.214986,236,baseline,baseline.csv
11:14:10.214986,-5120,baseline,baseline.csv
11:14:10.214986,0,baseline,baseline.csv
11:14:10.214986,181,baseline,baseline.csv
11:14:10.214986,-12032,baseline,baseline.csv
11:14:10.214986,0,baseline,baseline.csv
11:14:10.214986,216,baseline,baseline.csv
11:14:10.667188,185,baseline,baseline.csv
11:14:10.667188,-18688,baseline,baseline.csv
